0.0000,15256,0
0.0100,15258,0
0.0200,15244,0
0.0300,15242,0
0.0400,15242,0
0.0500,15256,0
0.0600,15253,0
0.0700,15240,0
0.0800,15231,0
0.0900,15224,0
0.1001,15233,0
0.1101,15234,0
0.1201,15223,0
0.1301,15226,0
0.1401,15222,0
0.1501,15219,0
0.1601,15224,0
0.1701,15228,0
0.1801,15216,0
0.1901,15229,0
0.2001,15225,0
0.2101,15220,0
0.2201,15215,0
0.2301,15214,0
0.2401,15226,0
0.2501,15225,0
0.2601,15219,0
0.2701,15211,0
0.2801,15229,0
0.2901,15222,0
0.3002,15213,0
0.3102,15207,0
0.3202,15206,0
0.3302,15214,0
0.3402,15215,0
0.3502,15216,0
0.3602,15211,0
0.3702,15205,0
0.3802,15203,0
0.3902,15211,0
0.4002,15205,0
0.4102,15208,0
0.4202,15202,0
0.4302,15192,0
0.4402,15198,0
0.4502,15208,0
0.4602,15211,0
0.4702,15193,0
0.4802,15194,0
0.4902,15186,0
0.5003,15194,0
0.5103,15210,0
0.5203,15208,0
0.5303,15199,0
0.5403,15204,0
0.5503,15202,0
0.5603,15202,0
0.5703,15210,0
0.5803,15202,0
0.5903,15195,0
0.6003,15189,0
0.6103,15203,0
0.6203,15198,0
0.6303,15190,0
0.6403,15198,0
0.6503,15193,0
0.6603,15199,0
0.6703,15199,0
0.6803,15197,0
0.6903,15184,0
0.7004,15192,0
0.7104,15186,0
0.7204,15187,0
0.7304,15194,0
0.7404,15194,0
0.7504,15190,0
0.7604,15187,0
0.7704,15188,0
0.7804,15175,0
0.7904,15186,0
0.8004,15168,0
0.8104,15174,0
0.8204,15169,0
0.8304,15178,0
0.8404,15184,0
0.8504,15179,0
0.8604,15189,0
0.8704,15177,0
0.8804,15186,0
0.8904,15176,0
0.9005,15173,0
0.9105,15175,0
0.9205,15178,0
0.9305,15175,0
0.9405,15171,0
0.9505,15174,0
0.9605,15180,0
0.9705,15179,0
0.9805,15167,0
0.9905,15168,0
1.0005,15170,0
1.0105,15174,0
1.0205,15192,0
1.0305,15186,0
1.0405,15166,0
1.0505,15163,0
1.0605,15181,0
1.0705,15182,0
1.0805,15187,0
1.0905,15185,0
1.1006,15187,0
1.1106,15176,0
1.1206,15172,0
1.1306,15174,0
1.1406,15176,0
1.1506,15170,0
1.1606,15170,0
1.1706,15164,0
1.1806,15160,0
1.1906,15174,0
1.2006,15158,0
1.2106,15170,0
1.2206,15162,0
1.2306,15168,0
1.2406,15176,0
1.2506,15174,0
1.2606,15176,0
1.2706,15175,0
1.2806,15176,0
1.2906,15156,0
1.3007,15157,0
1.3107,15158,0
1.3207,15170,0
1.3307,15164,0
1.3407,15159,0
1.3507,15156,0
1.3607,15160,0
1.3707,15167,0
1.3807,15163,0
1.3907,15158,0
1.4007,15166,0
1.4107,15168,0
1.4207,15172,0
1.4307,15175,0
1.4407,15163,0
1.4507,15156,0
1.4607,15168,0
1.4707,15168,0
1.4807,15170,0
1.4907,15164,0
1.5008,15158,0
1.5108,15157,0
1.5208,15158,0
1.5308,15165,0
1.5408,15158,0
1.5508,15148,0
1.5608,15149,0
1.5708,15154,0
1.5808,15150,0
1.5908,15159,0
1.6008,15151,0
1.6108,15152,0
1.6208,15145,0
1.6308,15158,0
1.6408,15162,0
1.6508,15160,0
1.6608,15160,0
1.6708,15151,0
1.6808,15154,0
1.6908,15173,0
1.7009,15161,0
1.7109,15163,0
1.7209,15170,0
1.7309,15171,0
1.7409,15166,0
1.7509,15166,0
1.7609,15160,0
1.7709,15158,0
1.7809,15166,0
1.7909,15170,0
1.8009,15169,0
1.8109,15178,0
1.8209,15159,0
1.8309,15147,0
1.8409,15140,0
1.8509,15150,0
1.8609,15162,0
1.8709,15150,0
1.8809,15159,0
1.8909,15148,0
1.9010,15144,0
1.9110,15136,0
1.9210,15151,0
1.9310,15153,0
1.9410,15160,0
1.9510,15155,0
1.9610,15146,0
1.9710,15162,0
1.9810,15159,0
1.9910,15159,0
2.0010,15157,0
2.0110,15156,0
2.0210,15149,0
2.0310,15160,0
2.0410,15157,0
2.0510,15162,0
2.0610,15150,0
2.0710,15157,0
2.0810,15167,0
2.0910,15160,0
2.1011,15162,0
2.1111,15157,0
2.1211,15155,0
2.1311,15155,0
2.1411,15161,0
2.1511,15166,0
2.1611,15151,0
2.1711,15152,0
2.1811,15144,0
2.1911,15148,0
2.2011,15144,0
2.2111,15155,0
2.2211,15141,0
2.2311,15144,0
2.2411,15144,0
2.2511,15141,0
2.2611,15140,0
2.2711,15145,0
2.2811,15150,0
2.2911,15142,0
2.3012,15144,0
2.3112,15141,0
2.3212,15153,0
2.3312,15150,0
2.3412,15150,0
2.3512,15138,0
2.3612,15133,0
2.3712,15148,0
2.3812,15133,0
2.3912,15145,0
2.4012,15142,0
2.4112,15136,0
2.4212,15149,0
2.4312,15157,0
2.4412,15160,0
2.4512,15156,0
2.4612,15147,0
2.4712,15147,0
2.4812,15149,0
2.4912,15145,0
2.5013,15173,200
2.5113,15170,200
2.5213,15161,200
2.5313,15166,200
2.5413,15181,200
2.5513,15193,200
2.5613,15200,200
2.5713,15218,200
2.5813,15252,200
2.5913,15288,200
2.6013,15346,200
2.6113,15412,200
2.6213,15461,200
2.6313,15542,200
2.6413,15615,200
2.6513,15711,200
2.6613,15810,200
2.6713,15914,200
2.6813,16013,200
2.6913,16110,200
2.7014,16225,200
2.7114,16339,200
2.7214,16467,200
2.7314,16585,200
2.7414,16726,200
2.7514,16833,200
2.7614,16970,200
2.7714,17099,200
2.7814,17227,200
2.7914,17363,200
2.8014,17478,200
2.8114,17614,200
2.8214,17745,200
2.8314,17883,200
2.8414,18008,200
2.8514,18138,200
2.8614,18259,200
2.8714,18401,200
2.8814,18547,200
2.8914,18674,200
2.9015,18816,200
2.9115,18941,200
2.9215,19055,200
2.9315,19186,200
2.9415,19320,200
2.9515,19447,200
2.9615,19577,200
2.9715,19689,200
2.9815,19818,200
2.9915,19940,200
3.0015,20071,200
3.0115,20195,200
3.0215,20307,200
3.0315,20431,200
3.0415,20550,200
3.0515,20661,200
3.0615,20787,200
3.0715,20897,200
3.0815,21010,200
3.0915,21104,200
3.1016,21227,200
3.1116,21337,200
3.1216,21445,200
3.1316,21550,200
3.1416,21657,200
3.1516,21767,200
3.1616,21870,200
3.1716,21986,200
3.1816,22085,200
3.1916,22188,200
3.2016,22296,200
3.2116,22395,200
3.2216,22491,200
3.2316,22593,200
3.2416,22679,200
3.2516,22778,200
3.2616,22863,200
3.2716,22961,200
3.2816,23053,200
3.2916,23139,200
3.3017,23224,200
3.3117,23319,200
3.3217,23407,200
3.3317,23483,200
3.3417,23588,200
3.3517,23657,200
3.3617,23746,200
3.3717,23807,200
3.3817,23890,200
3.3917,23989,200
3.4017,24062,200
3.4117,24146,200
3.4217,24219,200
3.4317,24299,200
3.4417,24361,200
3.4517,24450,200
3.4617,24531,200
3.4717,24600,200
3.4817,24665,200
3.4917,24741,200
3.5018,24827,200
3.5118,24891,200
3.5218,24957,200
3.5318,25024,200
3.5418,25084,200
3.5518,25150,200
3.5618,25212,200
3.5718,25290,200
3.5818,25354,200
3.5918,25425,200
3.6018,25480,200
3.6118,25548,200
3.6218,25618,200
3.6318,25685,200
3.6418,25736,200
3.6518,25797,200
3.6618,25859,200
3.6718,25917,200
3.6818,25972,200
3.6918,26027,200
3.7019,26084,200
3.7119,26135,200
3.7219,26191,200
3.7319,26241,200
3.7419,26307,200
3.7519,26354,200
3.7619,26415,200
3.7719,26457,200
3.7819,26513,200
3.7919,26565,200
3.8019,26608,200
3.8119,26669,200
3.8219,26711,200
3.8319,26771,200
3.8419,26815,200
3.8519,26873,200
3.8619,26916,200
3.8719,26957,200
3.8819,26993,200
3.8919,27035,200
3.9020,27089,200
3.9120,27137,200
3.9220,27199,200
3.9320,27221,200
3.9420,27266,200
3.9520,27326,200
3.9620,27366,200
3.9720,27412,200
3.9820,27452,200
3.9920,27489,200
4.0020,27534,200
4.0120,27572,200
4.0220,27617,200
4.0320,27652,200
4.0420,27693,200
4.0520,27734,200
4.0620,27758,200
4.0720,27800,200
4.0820,27856,200
4.0920,27889,200
4.1021,27913,200
4.1121,27948,200
4.1221,27987,200
4.1321,28032,200
4.1421,28065,200
4.1521,28079,200
4.1621,28125,200
4.1721,28170,200
4.1821,28190,200
4.1921,28215,200
4.2021,28252,200
4.2121,28277,200
4.2221,28301,200
4.2321,28337,200
4.2421,28362,200
4.2521,28407,200
4.2621,28428,200
4.2721,28474,200
4.2821,28488,200
4.2921,28522,200
4.3022,28554,200
4.3122,28590,200
4.3222,28617,200
4.3322,28649,200
4.3422,28682,200
4.3522,28706,200
4.3622,28730,200
4.3722,28750,200
4.3822,28784,200
4.3922,28799,200
4.4022,28837,200
4.4122,28873,200
4.4222,28878,200
4.4322,28922,200
4.4422,28954,200
4.4522,28974,200
4.4622,29000,200
4.4722,29022,200
4.4822,29043,200
4.4922,29065,200
4.5023,29078,200
4.5123,29104,200
4.5223,29132,200
4.5323,29159,200
4.5423,29195,200
4.5523,29207,200
4.5623,29230,200
4.5723,29249,200
4.5823,29268,200
4.5923,29300,200
4.6023,29315,200
4.6123,29327,200
4.6223,29364,200
4.6323,29387,200
4.6423,29399,200
4.6523,29439,200
4.6623,29444,200
4.6723,29459,200
4.6823,29472,200
4.6923,29485,200
4.7024,29517,200
4.7124,29546,200
4.7224,29559,200
4.7324,29563,200
4.7424,29596,200
4.7524,29610,200
4.7624,29625,200
4.7724,29641,200
4.7824,29661,200
4.7924,29673,200
4.8024,29701,200
4.8124,29726,200
4.8224,29744,200
4.8324,29766,200
4.8424,29773,200
4.8524,29789,200
4.8624,29801,200
4.8724,29836,200
4.8824,29848,200
4.8924,29868,200
4.9025,29873,200
4.9125,29889,200
4.9225,29914,200
4.9325,29911,200
4.9425,29942,200
4.9525,29949,200
4.9625,29962,200
4.9725,29958,200
4.9825,29981,200
4.9925,29996,200
5.0025,30017,200
5.0125,30021,200
5.0225,30028,200
5.0325,30049,200
5.0425,30063,200
5.0525,30078,200
5.0625,30090,200
5.0725,30100,200
5.0825,30105,200
5.0925,30117,200
5.1026,30139,200
5.1126,30168,200
5.1226,30173,200
5.1326,30185,200
5.1426,30205,200
5.1526,30209,200
5.1626,30222,200
5.1726,30231,200
5.1826,30247,200
5.1926,30258,200
5.2026,30268,200
5.2126,30284,200
5.2226,30294,200
5.2326,30301,200
5.2426,30311,200
5.2526,30324,200
5.2626,30340,200
5.2726,30365,200
5.2826,30356,200
5.2926,30374,200
5.3027,30380,200
5.3127,30396,200
5.3227,30411,200
5.3327,30418,200
5.3427,30432,200
5.3527,30432,200
5.3627,30439,200
5.3727,30438,200
5.3827,30459,200
5.3927,30465,200
5.4027,30485,200
5.4127,30481,200
5.4227,30495,200
5.4327,30517,200
5.4427,30517,200
5.4527,30534,200
5.4627,30538,200
5.4727,30543,200
5.4827,30551,200
5.4927,30553,200
5.5028,30557,200
5.5128,30567,200
5.5228,30577,200
5.5328,30574,200
5.5428,30598,200
5.5528,30606,200
5.5628,30606,200
5.5728,30606,200
5.5828,30626,200
5.5928,30631,200
5.6028,30650,200
5.6128,30644,200
5.6228,30664,200
5.6328,30673,200
5.6428,30686,200
5.6528,30695,200
5.6628,30700,200
5.6728,30711,200
5.6828,30708,200
5.6928,30718,200
5.7029,30725,200
5.7129,30734,200
5.7229,30752,200
5.7329,30744,200
5.7429,30745,200
5.7529,30756,200
5.7629,30763,200
5.7729,30758,200
5.7829,30775,200
5.7929,30777,200
5.8029,30787,200
5.8129,30785,200
5.8229,30791,200
5.8329,30800,200
5.8429,30799,200
5.8529,30810,200
5.8629,30821,200
5.8729,30828,200
5.8829,30828,200
5.8929,30838,200
5.9030,30824,200
5.9130,30855,200
5.9230,30846,200
5.9330,30847,200
5.9430,30867,200
5.9530,30868,200
5.9630,30886,200
5.9730,30881,200
5.9830,30883,200
5.9930,30898,200
6.0030,30916,200
6.0130,30916,200
6.0230,30924,200
6.0330,30923,200
6.0430,30927,200
6.0530,30948,200
6.0630,30939,200
6.0730,30948,200
6.0830,30946,200
6.0930,30953,200
6.1031,30964,200
6.1131,30974,200
6.1231,30974,200
6.1331,30984,200
6.1431,30984,200
6.1531,30985,200
6.1631,30992,200
6.1731,30984,200
6.1831,31005,200
6.1931,31002,200
6.2031,31006,200
6.2131,30999,200
6.2231,31001,200
6.2331,31017,200
6.2431,31018,200
6.2531,31000,200
6.2631,31009,200
6.2731,31016,200
6.2831,31028,200
6.2931,31040,200
6.3032,31046,200
6.3132,31048,200
6.3232,31040,200
6.3332,31054,200
6.3432,31062,200
6.3532,31061,200
6.3632,31058,200
6.3732,31062,200
6.3832,31074,200
6.3932,31062,200
6.4032,31072,200
6.4132,31081,200
6.4232,31087,200
6.4332,31087,200
6.4432,31090,200
6.4532,31099,200
6.4632,31108,200
6.4732,31103,200
6.4832,31102,200
6.4932,31120,200
6.5033,31117,200
6.5133,31127,200
6.5233,31128,200
6.5333,31134,200
6.5433,31129,200
6.5533,31126,200
6.5633,31140,200
6.5733,31139,200
6.5833,31149,200
6.5933,31143,200
6.6033,31151,200
6.6133,31154,200
6.6233,31157,200
6.6333,31172,200
6.6433,31161,200
6.6533,31154,200
6.6633,31151,200
6.6733,31155,200
6.6833,31156,200
6.6933,31167,200
6.7034,31166,200
6.7134,31173,200
6.7234,31171,200
6.7334,31166,200
6.7434,31179,200
6.7534,31183,200
6.7634,31187,200
6.7734,31167,200
6.7834,31182,200
6.7934,31185,200
6.8034,31204,200
6.8134,31198,200
6.8234,31204,200
6.8334,31200,200
6.8434,31204,200
6.8534,31215,200
6.8634,31211,200
6.8734,31208,200
6.8834,31207,200
6.8934,31214,200
6.9035,31217,200
6.9135,31235,200
6.9235,31226,200
6.9335,31228,200
6.9435,31217,200
6.9535,31219,200
6.9635,31237,200
6.9735,31236,200
6.9835,31244,200
6.9935,31236,200
7.0035,31229,200
7.0135,31240,200
7.0235,31248,200
7.0335,31252,200
7.0435,31258,200
7.0535,31253,200
7.0635,31262,200
7.0735,31259,200
7.0835,31259,200
7.0935,31275,200
7.1036,31265,200
7.1136,31262,200
7.1236,31273,200
7.1336,31277,200
7.1436,31277,200
7.1536,31272,200
7.1636,31278,200
7.1736,31273,200
7.1836,31283,200
7.1936,31281,200
7.2036,31293,200
7.2136,31288,200
7.2236,31290,200
7.2336,31290,200
7.2436,31292,200
7.2536,31301,200
7.2636,31293,200
7.2736,31286,200
7.2836,31285,200
7.2936,31295,200
7.3037,31297,200
7.3137,31307,200
7.3237,31295,200
7.3337,31299,200
7.3437,31294,200
7.3537,31292,200
7.3637,31309,200
7.3737,31309,200
7.3837,31320,200
7.3937,31312,200
7.4037,31313,200
7.4137,31314,200
7.4237,31325,200
7.4337,31316,200
7.4437,31333,200
7.4537,31317,200
7.4637,31324,200
7.4737,31337,200
7.4837,31336,200
7.4937,31342,200
7.5038,31337,200
7.5138,31335,200
7.5238,31328,200
7.5338,31336,200
7.5438,31329,200
7.5538,31350,200
7.5638,31338,200
7.5738,31325,200
7.5838,31332,200
7.5938,31331,200
7.6038,31335,200
7.6138,31320,200
7.6238,31331,200
7.6338,31334,200
7.6438,31328,200
7.6538,31330,200
7.6638,31335,200
7.6738,31349,200
7.6838,31348,200
7.6938,31349,200
7.7039,31351,200
7.7139,31362,200
7.7239,31352,200
7.7339,31367,200
7.7439,31361,200
7.7539,31361,200
7.7639,31373,200
7.7739,31373,200
7.7839,31374,200
7.7939,31361,200
7.8039,31372,200
7.8139,31372,200
7.8239,31382,200
7.8339,31377,200
7.8439,31384,200
7.8539,31377,200
7.8639,31376,200
7.8739,31382,200
7.8839,31378,200
7.8939,31381,200
7.9040,31370,200
7.9140,31375,200
7.9240,31370,200
7.9340,31394,200
7.9440,31385,200
7.9540,31378,200
7.9640,31368,200
7.9740,31378,200
7.9840,31380,200
7.9940,31377,200
8.0040,31386,200
8.0140,31380,200
8.0240,31386,200
8.0340,31371,200
8.0440,31379,200
8.0540,31388,200
8.0640,31396,200
8.0740,31386,200
8.0840,31379,200
8.0940,31395,200
8.1041,31391,200
8.1141,31387,200
8.1241,31385,200
8.1341,31390,200
8.1441,31390,200
8.1541,31400,200
8.1641,31405,200
8.1741,31416,200
8.1841,31407,200
8.1941,31401,200
8.2041,31408,200
8.2141,31410,200
8.2241,31424,200
8.2341,31408,200
8.2441,31429,200
8.2541,31422,200
8.2641,31419,200
8.2741,31423,200
8.2841,31413,200
8.2941,31426,200
8.3042,31421,200
8.3142,31417,200
8.3242,31408,200
8.3342,31420,200
8.3442,31411,200
8.3542,31423,200
8.3642,31408,200
8.3742,31421,200
8.3842,31429,200
8.3942,31419,200
8.4042,31423,200
8.4142,31413,200
8.4242,31420,200
8.4342,31416,200
8.4442,31430,200
8.4542,31420,200
8.4642,31424,200
8.4742,31416,200
8.4842,31419,200
8.4942,31422,200
8.5043,31423,200
8.5143,31435,200
8.5243,31432,200
8.5343,31435,200
8.5443,31424,200
8.5543,31427,200
8.5643,31427,200
8.5743,31434,200
8.5843,31421,200
8.5943,31419,200
8.6043,31430,200
8.6143,31411,200
8.6243,31436,200
8.6343,31419,200
8.6443,31430,200
8.6543,31426,200
8.6643,31441,200
8.6743,31445,200
8.6843,31449,200
8.6943,31445,200
8.7044,31440,200
8.7144,31449,200
8.7244,31441,200
8.7344,31445,200
8.7444,31447,200
8.7544,31448,200
8.7644,31446,200
8.7744,31444,200
8.7844,31438,200
8.7944,31436,200
8.8044,31442,200
8.8144,31428,200
8.8244,31429,200
8.8344,31427,200
8.8444,31441,200
8.8544,31432,200
8.8644,31444,200
8.8744,31434,200
8.8844,31433,200
8.8944,31445,200
8.9045,31449,200
8.9145,31457,200
8.9245,31451,200
8.9345,31448,200
8.9445,31438,200
8.9545,31456,200
8.9645,31444,200
8.9745,31457,200
8.9845,31450,200
8.9945,31453,200
9.0045,31445,200
9.0145,31443,200
9.0245,31459,200
9.0345,31452,200
9.0445,31458,200
9.0545,31465,200
9.0645,31466,200
9.0745,31467,200
9.0845,31472,200
9.0945,31456,200
9.1046,31459,200
9.1146,31469,200
9.1246,31459,200
9.1346,31464,200
9.1446,31468,200
9.1546,31468,200
9.1646,31450,200
9.1746,31467,200
9.1846,31464,200
9.1946,31472,200
9.2046,31464,200
9.2146,31467,200
9.2246,31470,200
9.2346,31449,200
9.2446,31468,200
9.2546,31460,200
9.2646,31471,200
9.2746,31453,200
9.2846,31455,200
9.2946,31460,200
9.3047,31455,200
9.3147,31463,200
9.3247,31450,200
9.3347,31455,200
9.3447,31445,200
9.3547,31467,200
9.3647,31458,200
9.3747,31462,200
9.3847,31458,200
9.3947,31450,200
9.4047,31461,200
9.4147,31453,200
9.4247,31466,200
9.4347,31459,200
9.4447,31460,200
9.4547,31457,200
9.4647,31471,200
9.4747,31459,200
9.4847,31469,200
9.4947,31472,200
9.5048,31477,200
9.5148,31479,200
9.5248,31475,200
9.5348,31484,200
9.5448,31467,200
9.5548,31476,200
9.5648,31473,200
9.5748,31483,200
9.5848,31485,200
9.5948,31475,200
9.6048,31468,200
9.6148,31472,200
9.6248,31488,200
9.6348,31473,200
9.6448,31476,200
9.6548,31478,200
9.6648,31479,200
9.6748,31463,200
9.6848,31478,200
9.6948,31482,200
9.7049,31472,200
9.7149,31468,200
9.7249,31460,200
9.7349,31477,200
9.7449,31470,200
9.7549,31479,200
9.7649,31474,200
9.7749,31485,200
9.7849,31466,200
9.7949,31472,200
9.8049,31493,200
9.8149,31490,200
9.8249,31485,200
9.8349,31469,200
9.8449,31482,200
9.8549,31489,200
9.8649,31506,200
9.8749,31477,200
9.8849,31496,200
9.8949,31483,200
9.9050,31480,200
9.9150,31482,200
9.9250,31473,200
9.9350,31485,200
9.9450,31472,200
9.9550,31489,200
9.9650,31475,200
9.9750,31497,200
9.9850,31485,200
